uid,vbm_vac,cbm_vac
Br2Cl2Ti2-39f07dbfb0b0,-4.487677210825275,-3.5682827338960212
Al2Se2-136900211245,-6.282708539700728,-3.416673992390232
Br2In2-d38747f97b6c,-6.408185251149993,-4.634016593329413
Cu2O2-7ee25fce4d7e,-7.050604574523934,-6.037353168148471
H2Si2-8d6b4834e8cd,-5.573732235692856,-2.712177025035101
CoCl2-2f828537d676,-7.3012570024336325,-4.634417399216733
HfBr2-84e9162c0c53,-3.5016042591421557,-2.275124274897622
PtSe2-d000f0288397,-5.842897117563981,-4.20706409121957
Re4S8-627997a105e1,-6.067616616245769,-4.21399590856779
ScBr2-78039e746a9a,-3.7371733642533074,-2.980502232532151
Ti2Cl4-66087709613c,-4.636791052068256,-3.657959390194879
TeS2Sb2-df38f9c3a56d,-6.20379063557688,-4.861855343269577
MoCu2Te4-27e4c4f1ee97,-5.211252387060189,-3.981294302324406
Al2I6-c16b24ee2d30,-6.443720689168128,-3.4884088499539283
Bi2Br6-2b3b022fdf0a,-7.786552389173174,-5.187324084319538
Co2I6-04fd9e7d4375,-6.040484868791115,-4.163985627172803
Ir2Br6-c59955626932,-6.438966969943582,-3.5463328858870233
Ti2Br6-e43fad8616c0,-5.118785551592204,-4.047306634291286
MoCr3Te8-899032b4ad0c,-4.661133017665779,-3.7681546827395125
WMo3Te8-323fb700d903,-4.733540229784078,-3.4071929291660945
Al2I2S2-57fa2b38763c,-6.489817830502092,-4.050194408685924
AsClTe-4fd8ad708fb0,-6.53577959667081,-4.389157503428484
BiClTe-968a6902b7f5,-6.3918981516197615,-5.193623388341575
BrITi-233dbbf8f473,-3.4137472050511035,-2.376633347258702
ClSSb-9188c300265c,-6.916211539886085,-4.923605618886049
MoSSe-de7ac5fc6945,-5.663596352570959,-3.7146722147607782
Br2Cu2S4-1d7274dec874,-7.391230879968083,-5.188269807422444
Bi2P2Se6-aa9a981d89aa,-5.438055749800943,-4.273790392010721
P2Sc2S6-bc8b8c21ad4f,-5.462587365066762,-3.7003009168590952
Cl2V2O3-5edd074cb29d,-6.373612298009288,-4.517930582056583
Se2Bi6S7-1acb8bc95bdf,-6.83041045455393,-5.846280028688291
SeI2Mn2-e18785ea4101,-5.723384652093546,-3.369275579437147
As2I2S2-73a8457f7c75,-6.466416210607617,-4.169464589339123
IRhSe-aff063b8a3d9,-5.631789996276521,-4.206408377404041
STeIn2-2c94ca86c8df,-5.561899241127824,-4.420653350134472
BrIIr2S2-ef8db90f2009,-5.506982513701475,-4.462231506676607
FeMgBr2O2-be70f4f200e9,-7.124588355737412,-6.369197758830806
CuMnS2I3-0c275eeca018,-6.401950751295647,-5.662196463840409
GaMnCl2Br4-52532cd06e53,-7.507261361864585,-5.67514093914674
BrHfZr3Cl7-836e0ec3397e,-4.662621005351452,-3.4822403861712186
Ir2Ni2S8-f7d6964e2548,-6.37007179492572,-5.00663643734322
LiNbBr6-474615ff7ca5,-7.775432537454774,-4.838693042664984
F2Se2V2O7-e3c29d1fdea6,-7.0140695193541776,-4.10743445247122
Br2Cu2Te3As4-4cbfe21460d8,-6.061672064983544,-4.20363893357904
Cu2I2Se3As4-791ca70ab372,-6.21767313524077,-3.9355564128197673
In4Te6-fcb1649610a4,-5.744339374949126,-4.748951419564452
Ga2Se2-b32262ec9841,-5.73410291890923,-3.4748992955053497
In2Te2-b47732066f83,-5.22814296821423,-3.6560653425814706
Au4F8-e5ab7cf5c55f,-7.632830358697697,-6.3467674007861135
In2Pt4S6-237edc6eec75,-5.886312397903454,-3.5807407901512156
FeAl2S4-d96fff317e83,-5.144100502675943,-2.5650700152343684
MoCu2S4-068b648ddf11,-6.841780514074504,-4.22520316729846
Sr2I4O8-3f151ebb9a13,-4.963228910122388,-1.9956857411258913
Br2Nb4Te12-2dd7ff4f0b9b,-4.938700855885684,-3.758440866397038
F2Re6S8-e69a550780ce,-7.260325354313199,-4.876042276874879
SeNb3Cl7-3117eea22d12,-5.737554046534385,-4.136555933584557
Os2Cl8-13891f62a3d4,-6.952131776006532,-5.942188747149655
Al2Ge2Te2-00af4b07eb44,-5.034222569799971,-3.6662711325397312
As4Ge4S4-210b8892b762,-6.441560995899096,-3.597108514820797
As4S4Sn4-81cbb6fd1519,-6.4553600891565885,-4.000756304211388
Cl4Cu4Se4-f67574b15c69,-7.625184341490233,-6.1707907012667
Cl2In2Te2-dfae195faaad,-7.172611377979381,-4.550575368163263
Cl4Ni4S4-dfe650e8728f,-7.27127609199038,-5.362496590090374
F2Rh2Te2-94e5f2590af6,-6.307221860708952,-4.192457032214566
Ga2I2Se2-9adf25068667,-6.192895652279082,-4.189614744444038
Ge2In2S2-20cb5cb39326,-5.705744611034613,-4.791713964256788
I2In2S2-8d77f890bcfb,-6.436441868554767,-4.608914632475803
As4Li4S8-3894602b4c17,-6.111789339867493,-4.2292252222405375
AgAlAs2Se6-ab32a2e266ac,-5.938899835424797,-4.362214840874862
AgGaP2S6-bcced7d1804e,-6.607282000990524,-4.32264320842445
AlNaAs2S6-cd8ac54cc7d2,-6.967729962965944,-4.457327064797663
Au2Sb2S6-cbb209dd8ec2,-6.606822390341376,-4.560895572967723
C2Rb2O6-bb55b4d570d3,-8.119228824889074,-5.4461347566336205
Pt2S2O6-606fb68713c5,-6.029151508988674,-3.705168255651646
H2Te2Li6S8-580bfc8a6fc9,-5.901968976507883,-2.9099488942132288
Si2Zr2Te8-5ae31a2f2244,-4.81617603400018,-3.624838900094238
Ag2Br2Hg2Te2-77dd09861730,-6.114170500488286,-3.856864320288702
Ag2Cd2I2Se2-10f88815c615,-6.1106244347310925,-3.8968672663163875
As4F4Sr4Te8-08d8de7608c1,-5.4600310288130105,-4.455652638867369
Cl4Sb4Sr4Te8-563cef898aa5,-5.661619177160512,-4.358994141193416
Cu2I2N2C6F8-af08efc32ad5,-6.50633025098401,-4.884891936106073
H2In2Te2S8-a5bb78204b4d,-6.558731310825734,-3.658988630578817
N2O2Os2Rb2Cl10-91b252d8de44,-7.671846731602574,-5.9210706350780224
